id,player_name,time,xG,xA,shots,key_passes,yellow_cards,npxG,xGChain,xGBuildup
661,Josh Onomah,368,0.5561960740014911,0.032975926995277405,6,1,1,0.5561960740014911,1.3664658088237047,0.8782037142664194
2379,João Cancelo,2309,1.8656360246241093,5.1776401260867715,35,45,5,1.8656360246241093,18.105726182460785,14.480545476078987
3422,João Moutinho,2546,0.5027754157781601,1.6768401395529509,14,46,3,0.5027754157781601,7.028498139232397,6.230230144225061
8780,Joël Veltman,2281,1.2756177727133036,1.8462188187986612,14,22,3,1.2756177727133036,9.022530617192388,6.800674581900239
554,Juan Mata,518,1.0727029107511044,0.722595326602459,5,8,0,0.3115340732038021,3.0369194112718105,2.187311427667737
5220,Kai Havertz,1523,6.352183712646365,1.553381915204227,33,18,2,6.352183712646365,10.382943627424538,4.811911249533296
8719,Kalvin Phillips,2435,0.3886227561160922,3.2330581322312355,15,35,10,0.3886227561160922,8.959227515384555,7.550635194405913
780,Karl Darlow,2250,0.0,0.0,0,0,2,0.0,0.9974323827773333,0.9974323827773333
7390,Karlan Grant,1140,1.6942405216395855,0.14918647333979607,16,2,1,1.6942405216395855,1.810006550513208,0.5052706673741341
745,Kasper Schmeichel,3420,0.0,0.0,0,0,0,0.0,3.8688178383745253,3.8688178383745253
9163,Kean Bryan,1012,0.5354916416108608,0.8194743879139423,3,4,1,0.5354916416108608,1.4283712692558765,1.385759647935629
620,Kelechi Iheanacho,1452,9.048596148379147,3.534099193289876,59,28,1,8.287427310831845,13.961563635617495,3.4299153089523315
5973,Kenny Tete,1483,0.21112635172903538,0.9065484516322613,7,19,3,0.21112635172903538,3.7439207769930363,2.755570685490966
5061,Kepa,582,0.0,0.0,0,0,1,0.0,0.30502439849078655,0.30502439849078655
447,Kevin De Bruyne,2008,9.98343913257122,10.9582067001611,81,79,1,7.699932523071766,22.51689299941063,11.297133274376392
1747,Kevin Long,635,0.6100033670663834,0.017368044704198837,2,1,2,0.6100033670663834,0.502235908061266,0.502235908061266
8351,Ki-Jana Hoever,568,0.057456035166978836,0.18425296619534492,1,3,1,0.057456035166978836,1.2225440330803394,1.020937990397215
545,Kieran Gibbs,808,0.06194194033741951,0.4062059596180916,1,4,0,0.06194194033741951,0.8934749104082584,0.8129167035222054
8089,Kieran Tierney,2305,0.386676630936563,3.823889254592359,15,31,4,0.386676630936563,8.635928904637694,5.608391160145402
6859,Kortney Hause,630,1.3037527613341808,0.0,5,0,2,1.3037527613341808,1.804376021027565,1.804376021027565
935,Kurt Zouma,2024,3.1368534453213215,0.08146697096526623,27,4,3,3.1368534453213215,6.216146335937083,6.133133308030665
964,Kyle Bartley,2581,2.6014003232121468,0.7599650248885155,14,7,4,2.6014003232121468,2.48464941047132,1.4993401113897562
638,Kyle Walker,1944,0.20440490636974573,0.4997862335294485,10,8,1,0.20440490636974573,10.604217860847712,10.206446424126625
885,Kyle Walker-Peters,2655,1.1350795272737741,1.2537511801347136,18,16,4,1.1350795272737741,8.663987297564745,6.625143991783261
7236,Leander Dendoncker,2500,3.381598680280149,0.581333028152585,31,17,4,3.381598680280149,8.177480114623904,5.363243671134114
7698,Leandro Trossard,2647,5.412756389006972,5.398416234180331,58,51,2,5.412756389006972,15.99893451668322,7.631562136113644
6048,Lewis Dunk,2934,2.7090762509033084,0.830638368614018,32,10,5,2.7090762509033084,8.376229837536812,7.971441999077797
8816,Liam Cooper,2189,2.094512293115258,0.0,15,0,4,2.094512293115258,7.37991644628346,7.37991644628346
1823,Lucas Digne,2683,0.46404311526566744,5.960716728121042,13,45,2,0.46404311526566744,10.744329296052456,6.58903606235981
3293,Lucas Moura,1392,1.9466326590627432,2.0640352852642536,18,16,1,1.9466326590627432,7.51403795927763,5.200064562261105
5549,Luka Milivojevic,2374,2.213461100589484,1.7734643053263426,19,21,8,0.6911234031431377,6.367301893886179,5.705257058143616
